SIM,GPi,6.23863490461156e-05
MOB,LAV,2.62262106620976e-08
DN,TRN,0.0002309342
VAL,CP,2.0683703239
LD,RSPagl,0.2288971303
TRS,PVT,0.064871947
TT,TU,0.0563800572
RSPagl,SPA,0.0001764945
SIM,PSV,0.0003201691
MGd,SSs,0.1226549932
LGv,PYR,1.42588001370189e-05
VISal,VPM,0.0094264788
BST,SPA,0.0036640188
POL,AIv,0.0144165105
PVT,CUL,0.0010764347
ACAv,CS,0.0257974261
VISC,RM,0.0004413189
PARN,APN,0.0198149899
PF,POL,0.0102502944
LGd,IO,0.0264751324
EPv,AN,0.0012351578
VISam,MPT,0.0055604969
CLI,SPVO,0.0040157318
VISal,LD,0.1158458868
ICe,V,0.0019350068
LPO,TRS,0.0076349563
PGRNl,NLOT,0.0010145235
ILA,ACAd,0.3995749333
MM,MRN,0.2480155159
VTA,DMH,0.0169545771
SCm,PARN,0.0092069676
NLOT,CS,0.0047891432
PYR,ILA,1.30796883928779e-05
STN,ICe,0.1008130269
PB,VPMpc,0.020082838
PGRNd,RT,0.0174709736
PYR,PGRNl,4.95025689841879e-05
PIR,BMA,0.1877953202
AHN,TRS,0.0044441618
PERI,PCG,0.0057606697
PRP,FS,1.24234812182391e-05
AN,DP,6.34319950201552e-07
SSp-bfd,LSr,0.0003989684
VTA,AV,0.0130782374
LRN,LPO,0.0089854811
SSs,SSp-bfd,0.9014428181
PGRNl,CS,0.0162444951
FN,AMd,0.0044521579
COAa,IPN,0.0001104128
ICe,VPL,0.0343298917
AHN,MH,0.0037567792
XII,AIv,0.0001651363
TU,NDB,0.0516646192
VCO,ENTm,0.0026359651
DR,MH,0.001729515
RSPd,VCO,0.0002797914
AUDv,AUDv,0.862850308
NOT,NI,0.0187758638
SSp-tr,MOp,0.4500662246
SSs,MARN,0.015340902
PF,LGd,0.0093084478
SPVC,SNr,0.0006376411
SPFp,SCm,3.844501468
PH,SF,0.0074448064
MOB,BST,0.0039048699
IO,CUN,0.0388078917
PPN,LHA,1.7386991817
MOs,IMD,0.0041123266
MOp,MOp,0.7000503854
RSPd,LHA,0.0100933924
STN,LPO,0.0172903679
PGRNl,PB,0.1031416582
TU,PCG,0.0354165444
RSPd,STN,0.0132072897
MOB,MV,7.08131863820425e-06
NPC,SCm,3.1852506442
GU,SUBv,0.0317974111
SF,MGv,0.0006984593
MOp,BST,0.0010833368
SSp-tr,RSPagl,4.67017052521425e-05
ENTl,CP,0.5526788086
SPFp,RR,0.2800496291
NTS,RH,0.0003469454
RSPv,AUDp,0.0036199505
PL,PCG,0.0043817348
MOp,GRN,0.1022070029
VTA,COAa,0.0069462962
SPFp,COAp,0.07416788
NLL,LGd,0.0243628097
LSr,MS,0.0152088281
PPN,PAA,0.0007702827
GPi,ECT,0.0390437993
PRM,GPe,2.46543442123363e-07
LGd,CA2,0.0857363932
ICe,PMd,0.0001143429
LRN,AIv,0.0004603045
NTS,RSPd,0.0027333827
SUBd,CA3,0.2877298715
ACB,ARH,0.003401337
AIv,FL,0.0004487897
MA,CLA,0.0462842803
FN,TU,0.0027898735
CS,LHA,0.1172915261
PTLp,VTA,0.0067635484
LD,PL,0.0017640498
SPA,IMD,0.0023675495
DCO,VII,0.0414453437
LH,SPA,0.0036574179
RSPv,VISam,0.176835456
RSPv,PRP,0.0008049919
AIp,AMB,0.0007659919
POST,AD,0.0348213742
PH,AMv,0.0054896259
PTLp,RSPv,0.2688638393
PRP,PL,0.0002649276
IRN,RR,0.0020007341
TT,RE,0.001868007
PRNc,COAp,2.84703933383939e-05
AIp,IP,5.36720719629756e-06
AUDd,VCO,0.0003334685
DMH,PO,0.0156358116
ARH,MPN,0.512035648
V,PG,0.042249733
SUT,ENTl,0.0074436413
SSs,LAV,3.0378886271168e-06
PL,CLA,0.1642755347
SSp-m,AId,0.0143655241
SF,AON,0.0052687212
MARN,VISal,0.0001999068
DP,RSPd,0.0162985708
VPL,SSp-ll,1.063955468
